"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Curls de Piernas de Pie",,"",0,"normal",25,11,,,9
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Curls de Piernas de Pie",,"",1,"normal",25,8,,,9
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Curls de Piernas de Pie",,"",2,"normal",20,12,,,8
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Curls de Piernas de Pie",,"",3,"normal",20,10,,,
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Curls de Piernas de Pie",,"",4,"normal",20,9,,,9
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Extensión de Pierna",,"",0,"normal",80,8,,,8
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Extensión de Pierna",,"",1,"normal",75,10,,,8.5
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Extensión de Pierna",,"",2,"normal",70,11,,,10
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Empuje de Caderas (Barra)",,"Intentar con 100 a la próxima",0,"normal",95,12,,,8
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Empuje de Caderas (Barra)",,"Intentar con 100 a la próxima",1,"normal",90,11,,,8.5
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Empuje de Caderas (Barra)",,"Intentar con 100 a la próxima",2,"normal",85,10,,,8.5
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Empuje de Caderas (Barra)",,"Intentar con 100 a la próxima",3,"normal",85,8,,,8.5
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Empuje de Caderas (Barra)",,"Intentar con 100 a la próxima",4,"normal",80,11,,,9
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Elevación de Gemelos Sentado",,"",0,"normal",60,15,,,9.5
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Elevación de Gemelos Sentado",,"",1,"normal",60,11,,,10
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Elevación de Gemelos Sentado",,"",2,"normal",55,12,,,9.5
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",25,13,,,9.5
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",25,11,,,10
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",20,10,,,10
"Pierna Martes y Jueves","17 ago 2023, 06:46","17 ago 2023, 08:26","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",22,9,,,10
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Dominada",,"",0,"normal",,7,,,7
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Dominada",,"",1,"normal",,7,,,8
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Jalón al Pecho (Cable)",,"",0,"normal",65,8,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Jalón al Pecho (Cable)",,"",1,"normal",60,10,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Jalón al Pecho (Cable)",,"",2,"normal",55,10,,,8
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Jalón al Pecho (Cable)",,"",3,"normal",50,12,,,
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tirón a la Cara",,"",0,"normal",40,14,,,7.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tirón a la Cara",,"",1,"normal",45,12,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tirón a la Cara",,"",2,"normal",40,10,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tirón a la Cara",,"",3,"normal",40,10,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Remo Sentado con Cable",,"",0,"normal",50,10,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Remo Sentado con Cable",,"",1,"normal",45,8,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Remo Sentado con Cable",,"",2,"normal",45,8,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl de Bíceps (Mancuerna)",,"",0,"normal",10,12,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl de Bíceps (Mancuerna)",,"",1,"normal",10,6,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl de Bíceps (Mancuerna)",,"",2,"normal",5.5,10,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl con Barra EZ",,"",0,"normal",25,8,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl con Barra EZ",,"",1,"normal",20,12,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl con Barra EZ",,"",2,"normal",20,10,,,
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl con Barra EZ",,"",3,"normal",20,7,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tríceps con Polea",,"Cambié de gym, aqui no controlo el peso",0,"normal",35,10,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tríceps con Polea",,"Cambié de gym, aqui no controlo el peso",1,"normal",30,10,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tríceps con Polea",,"Cambié de gym, aqui no controlo el peso",2,"normal",25,8,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Tríceps con Polea",,"Cambié de gym, aqui no controlo el peso",3,"normal",20,8,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl de Muñeca Palmas arriba",,"",0,"normal",20,16,,,8
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl de Muñeca Palmas arriba",,"",1,"normal",20,11,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl de Muñeca Palmas arriba",,"",2,"normal",20,6,,,9.5
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Curl de Muñeca Palmas arriba",,"",3,"normal",17.5,8,,,9
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Abdominal Corto en Banco Inclinado",,"",0,"normal",,15,,,
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Abdominal Corto en Banco Inclinado",,"",1,"normal",,15,,,
"Espalda, bicep, hp y abs","16 ago 2023, 07:09","16 ago 2023, 08:30","","Abdominal Corto en Banco Inclinado",,"",2,"normal",,12,,,
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Sentadilla (Máquina)",,"",0,"warmup",,10,,,
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Sentadilla (Máquina)",,"",1,"warmup",20,8,,,
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Sentadilla (Máquina)",,"",2,"warmup",40,8,,,
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Sentadilla (Máquina)",,"",3,"normal",80,12,,,8
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Sentadilla (Máquina)",,"",4,"normal",80,10,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Sentadilla (Máquina)",,"",5,"normal",70,12,,,8.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Sentadilla (Máquina)",,"",6,"normal",70,10,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Curls de Piernas de Pie",,"",0,"normal",25,11,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Curls de Piernas de Pie",,"",1,"normal",25,8,,,8.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Curls de Piernas de Pie",,"",2,"normal",20,12,,,8
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Curls de Piernas de Pie",,"",3,"normal",20,10,,,8
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Curls de Piernas de Pie",,"",4,"normal",20,8,,,9.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Extensión de Pierna",,"",0,"normal",75,12,,,8
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Extensión de Pierna",,"",1,"normal",75,9,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Extensión de Pierna",,"",2,"normal",70,10,,,9.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Empuje de Caderas (Barra)",,"",0,"normal",90,12,,,8
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Empuje de Caderas (Barra)",,"",1,"normal",90,10,,,8
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Empuje de Caderas (Barra)",,"",2,"normal",85,12,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Empuje de Caderas (Barra)",,"",3,"normal",85,8,,,8.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Empuje de Caderas (Barra)",,"",4,"normal",80,10,,,8.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Elevación de Gemelos Sentado",,"",0,"normal",60,13,,,9.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Elevación de Gemelos Sentado",,"",1,"normal",60,10,,,8.5
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Elevación de Gemelos Sentado",,"",2,"normal",55,12,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",25,13,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",22,10,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",20,10,,,9
"Pierna Martes y Jueves","15 ago 2023, 06:21","15 ago 2023, 08:08","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",22,9,,,
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Dominada",,"",0,"normal",,7,,,7.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Dominada",,"",1,"normal",,7,,,8.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Jalón al Pecho (Cable)",,"",0,"normal",65,8,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Jalón al Pecho (Cable)",,"",1,"normal",60,9,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Jalón al Pecho (Cable)",,"",2,"normal",55,12,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Jalón al Pecho (Cable)",,"",3,"normal",50,12,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Tirón a la Cara",,"",0,"normal",45,14,,,8.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Tirón a la Cara",,"",1,"normal",45,10,,,8.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Tirón a la Cara",,"",2,"normal",40,14,,,8.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Tirón a la Cara",,"",3,"normal",40,10,,,8
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Remo en Punta",,"",0,"normal",40,5,,,9
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Remo en Punta",,"",1,"normal",35,10,,,9
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Remo en Punta",,"",2,"normal",35,8,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl de Bíceps (Mancuerna)",,"",0,"normal",8,12,,,9
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl de Bíceps (Mancuerna)",,"",1,"normal",8,10,,,9
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl de Bíceps (Mancuerna)",,"",2,"normal",8,8,,,8.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl con Barra EZ",,"",0,"normal",25,9,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl con Barra EZ",,"",1,"normal",20,10,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl con Barra EZ",,"",2,"normal",20,10,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl con Barra EZ",,"",3,"normal",20,9,,,9.5
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl de Muñeca Palmas arriba",,"",0,"normal",20,12,,,9
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl de Muñeca Palmas arriba",,"",1,"normal",20,11,,,9
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl de Muñeca Palmas arriba",,"",2,"normal",20,9,,,
"Espalda, bicep, hp y abs","11 ago 2023, 20:10","11 ago 2023, 21:21","","Curl de Muñeca Palmas arriba",,"",3,"normal",20,7,,,
"Entrenamiento nocturno 🏋️","10 ago 2023, 20:57","10 ago 2023, 21:04","","Abdominal Corto en Banco Inclinado",,"",0,"normal",,10,,,
"Entrenamiento nocturno 🏋️","10 ago 2023, 20:57","10 ago 2023, 21:04","","Abdominal Corto en Banco Inclinado",,"",1,"normal",,5,,,
"Entrenamiento nocturno 🏋️","10 ago 2023, 20:57","10 ago 2023, 21:04","","Abdominal Corto en Banco Inclinado",,"",2,"normal",,5,,,
"Entrenamiento nocturno 🏋️","10 ago 2023, 20:57","10 ago 2023, 21:04","","Abdominal Corto en Banco Inclinado",,"",3,"normal",,54,,,
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Press de Banca en Declive (Barra)",,"",0,"normal",65,10,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Press de Banca en Declive (Barra)",,"",1,"normal",60,10,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Press de Banca en Declive (Barra)",,"",2,"normal",55,13,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Press de Banca en Declive (Barra)",,"",3,"normal",55,10,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Press de Banca en Declive (Barra)",,"",4,"normal",50,12,,,8.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Arnold Press (Mancuerna)",,"",0,"normal",18,11,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Arnold Press (Mancuerna)",,"",1,"normal",16,9,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Arnold Press (Mancuerna)",,"",2,"normal",16,7,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Arnold Press (Mancuerna)",,"",3,"normal",12,12,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Extensión de Tríceps (Barra)",,"",0,"normal",15,12,,,7
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Extensión de Tríceps (Barra)",,"",1,"normal",15,10,,,7
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Extensión de Tríceps (Barra)",,"",2,"normal",15,12,,,7.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Aperturas (Máquina)",,"",0,"normal",30,12,,,8
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Aperturas (Máquina)",,"",1,"normal",30,8,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Aperturas (Máquina)",,"",2,"normal",27.5,9,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Aperturas (Máquina)",,"",3,"normal",25,9,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Tríceps con Polea",,"",0,"normal",35,10,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Tríceps con Polea",,"",1,"normal",30,11,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Tríceps con Polea",,"",2,"normal",25,11,,,10
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Tríceps con Polea",,"",3,"normal",20,12,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Arnold Press (Mancuerna)",,"",0,"normal",12,14,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Arnold Press (Mancuerna)",,"",1,"normal",12,8,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Extensión de Tríceps (Cable)",,"",0,"normal",20,14,,,9.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Extensión de Tríceps (Cable)",,"",1,"normal",20,11,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Elevacion Laterales (Mancuerna)",,"",0,"normal",8,12,,,8
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Elevacion Laterales (Mancuerna)",,"",1,"normal",8,10,,,9
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Elevacion Laterales (Mancuerna)",,"",2,"normal",8,8,,,8.5
"Pecho triceps y hombros","10 ago 2023, 19:25","10 ago 2023, 20:56","","Elevacion Laterales (Mancuerna)",,"",3,"normal",8,7,,,10
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Sentadilla (Barra)",,"",0,"warmup",20,10,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Sentadilla (Barra)",,"",1,"warmup",20,10,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Sentadilla (Barra)",,"",2,"warmup",40,12,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto (Barra)",,"",0,"warmup",40,10,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto (Barra)",,"",1,"warmup",60,7,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto Sumo",,"",0,"normal",80,4,,,6
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto Sumo",,"",1,"normal",100,1,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto Sumo",,"",2,"normal",80,8,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto (Barra)",,"Pude haber hecho mas pero se me cansó el agarre",0,"normal",80,8,,,7
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto (Barra)",,"Pude haber hecho mas pero se me cansó el agarre",1,"normal",90,3,,,8
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto Romano (Barra)",,"",0,"normal",60,12,,,8
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto Romano (Barra)",,"",1,"normal",60,10,,,8
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Peso Muerto Romano (Barra)",,"",2,"normal",60,8,,,8
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Abducción de Caderas",,"",0,"normal",70,12,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Abducción de Caderas",,"",1,"normal",75,12,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Abducción de Caderas",,"",2,"normal",75,10,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Abducción de Caderas",,"",3,"failure",70,13,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Aducción de Caderas",,"",0,"normal",65,14,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Aducción de Caderas",,"",1,"normal",65,12,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Aducción de Caderas",,"",2,"normal",65,8,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Aducción de Caderas",,"",3,"normal",60,15,,,
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos Sentado",,"",0,"normal",60,14,,,9.5
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos Sentado",,"",1,"normal",60,7,,,9.5
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos Sentado",,"",2,"normal",55,9,,,9.5
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos Sentado",,"",3,"normal",50,9,,,9.5
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos Sentado",,"",4,"normal",50,10,,,9
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",22,14,,,9
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",22,13,,,9
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",22,11,,,10
"Pierna sabado","9 ago 2023, 07:23","9 ago 2023, 09:03","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",22,9,,,9
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Dominada",,"",0,"normal",,7,,,7.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Dominada",,"",1,"normal",,7,,,8.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Jalón al Pecho (Cable)",,"",0,"normal",65,8,,,9
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Jalón al Pecho (Cable)",,"",1,"normal",60,8,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Jalón al Pecho (Cable)",,"",2,"normal",55,10,,,9
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Jalón al Pecho (Cable)",,"",3,"normal",50,12,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Tirón a la Cara",,"",0,"normal",45,14,,,8.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Tirón a la Cara",,"",1,"normal",45,10,,,9
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Tirón a la Cara",,"",2,"normal",40,12,,,8
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Tirón a la Cara",,"",3,"normal",40,10,,,8
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Remo Sentado con Cable",,"",0,"normal",55,12,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Remo Sentado con Cable",,"",1,"normal",50,11,,,9
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Remo Sentado con Cable",,"",2,"normal",45,12,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl de Bíceps (Mancuerna)",,"",0,"normal",8,10,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl de Bíceps (Mancuerna)",,"",1,"normal",8,6,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl de Bíceps (Mancuerna)",,"",2,"normal",7,10,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl con Barra EZ",,"",0,"normal",25,8,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl con Barra EZ",,"",1,"normal",20,10,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl con Barra EZ",,"",2,"normal",20,8,,,9.5
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl con Barra EZ",,"",3,"normal",20,7,,,10
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl de Muñeca Palmas arriba",,"",0,"normal",20,12,,,8
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl de Muñeca Palmas arriba",,"",1,"normal",20,10,,,9
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl de Muñeca Palmas arriba",,"",2,"normal",20,7,,,9
"Espalda, bicep, hp y abs","8 ago 2023, 19:32","8 ago 2023, 20:39","","Curl de Muñeca Palmas arriba",,"",3,"normal",18,7,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla (Barra)",,"",0,"warmup",20,12,,,
